"Auntie's Sentence",ECL
"Blooming Marsh",POTJ
"Valley Floodcaller",BLB
"Razzle-Dazzler",OTJ
"Rangers' Refueler",DFT
"Lush Portico",PMKM
"Blood Crypt // Blood Crypt",ECL
"Quintorius Kand",PLCI
"Hit the Mother Lode",LCI
"Scuzzback Scrounger",PECL
"Stay Hidden, Stay Silent",DSK
"Memorial Vault",PEOE
"Kraven's Last Hunt",SPM
"Wary Watchdog",DSK
"Chorale of the Void",PEOE
"Floodfarm Verge",PDSK
"Command Bridge",EOE
"Bark-Knuckle Boxer",BLB
"Get Out",DSK
"Kambal, Profiteering Mayor",POTJ
"Syr Vondam, Sunstar Exemplar",PEOE
"Hylda's Crown of Winter",PWOE
"Streaking Oilgorger",DFT
"Mob Lookout",OM1
"Bleachbone Verge",DFT
"Raging Battle Mouse",PWOE
"Twinflame Tyrant",FDN
"Zenos yae Galvus // Shinryu, Transcendent Rival",PFIN
"Quina, Qu Gourmet",FIN
"Knight of Doves",WOE
"Ultima, Origin of Oblivion",PFIN
"Herd Heirloom",TDM
"Rottenmouth Viper",BLB
"Jeskai Revelation",TDM
"The Water Crystal",FIN
"Questing Druid // Seek the Beast",WOE
"Riptide Gearhulk",PDFT
"Kishla Village",PTDM
"Pampered Loamfrill",YTDM
"Prayer of Binding",FDN
"Archon of the Wild Rose",PWOE
"Rattleback Apothecary",OTJ
"Loot, the Pathfinder",DFT
"Helga, Skittish Seer",BLB
"Swat Away",ECL
"Assassin's Trophy",PMKM
"Jeskai Monument",TDM
"Black Cat, Cunning Thief",SPM
"Bounce Off",DFT
"Rust Harvester",PEOE
"Lady Octopus, Inspired Inventor",PSPM
"Wartime Protestors",PTLA
"Springbloom Druid",FDN
"Broadcast Rambler",DFT
"Cloud, Midgar Mercenary",PFIN
"Grievous Wound",DSK
"Ishgard, the Holy See // Faith & Grief",FIN
"Mox Jasper",TDM
"Jecht, Reluctant Guardian // Braska's Final Aeon",PFIN
"Cat-Owl",TLA
"Scuzzback Scrounger",ECL
"Ashling, Rekindled // Ashling, Rimebound",ECL
"Stampeding Scurryfoot",DFT
"Walk-In Closet // Forgotten Cellar",DSK
"Consult the Star Charts",PEOE
"Sunken Citadel",PLCI
"Mysterio's Phantasm",SPM
"Byway Barterer",PBLB
"Dion, Bahamut's Dominant // Bahamut, Warden of Light",FIN
"Monument to Endurance",DFT
"Fear of Being Hunted",DSK
"Cursecloth Wrappings",DFT
"Rover Blades",DFT
"Charmed Sleep",BLB
"Thornspire Verge",DSK
"Oblivious Bookworm",DSK
"Cosmogoyf",PEOE
"Osteomancer Adept",PBLB
"Harvester of Misery",BIG
"Iroh, Grand Lotus",TLA
"Jill, Shiva's Dominant // Shiva, Warden of Ice",FIN
"Vaan, Street Thief",FIN
"The Mindskinner",PDSK
"Sygg's Command",PECL
"Spellbook Vendor",PWOE
"Rampaging Ursaguana",YMKM
"Spinneret and Spiderling",SPM
"Adagia, Windswept Bastion",EOE
"Stickytongue Sentinel",BLB
"Bedrock Tortoise",LCI
"Aerith Gainsborough",FIN
"Drix Interlacer",YEOE
"Bucolic Ranch",OTJ
"Summon: Shiva",FIN
"All-Fates Scroll",EOE
"Lord Skitter's Blessing",PWOE
"Etrata, Deadly Fugitive",MKM
"Pinnacle Emissary",PEOE
"Yathan Tombguard",TDM
"Goblin Surveyor",DFT
"Liliana, Dreadhorde General",FDN
"Leaping Ambush",WOE
"Questing Druid // Seek the Beast",PWOE
"Angry Rabble",SPM
"Mechan Shieldmate",EOE
"Sterling Hound",OTJ
"Ferocification",OTJ
"Barrels of Blasting Jelly",TLA
"Elemental Teachings",TLA
"Twitching Doll",DSK
"Thrashing Brontodon",FDN
"Craterhoof Behemoth",PTDM
"Dunbarrow Revivalist",YWOE
"Camellia, the Seedmiser",PBLB
"Elegant Parlor",MKM
"Thunder of Unity",PTDM
"Rise of the Varmints",OTJ
"Forensic Gadgeteer",PMKM
"Seedglaive Mentor",BLB
"Ozai's Cruelty",TLA
"A Tale for the Ages",WOE
"Sandbender Scavengers",TLA
"Barkform Harvester",BLB
"Bramble Familiar // Fetch Quest",WOE
"Hauntwoods Shrieker",PDSK
"Afterburner Expert",DFT
"Thunderous Debut",WOE
"Patched Plaything",DSK
"The Emperor of Palamecia // The Lord Master of Hell",FIN
"Water Tribe Rallier",TLA
"Spinerock Tyrant",ECL
"Loading Zone",PEOE
"Kellan, Inquisitive Prodigy // Tail the Suspect",PMKM
"Ingenious Prodigy",PWOE
"Shock",MKM
"Holy Cow",OTJ
"Homunculus Horde",FDN
"Ojer Kaslem, Deepest Growth // Temple of Cultivation",LCI
"Clive's Hideaway",FIN
"The Spot, Living Portal",SPM
"Eddie Brock // Venom, Lethal Protector",SPM
"Avishkar Raceway",DFT
"Revival of the Ancestors",TDM
"Yip Yip!",TLA
"Tolls of War",TLA
"Harmonized Crescendo",ECL
"Prowler, Clawed Thief",OM1
"Absolving Lammasu",MKM
"Valkyrie's Call",FDN
"Thieving Otter",BLB
"Cloudsculpt Armorer",YEOE
"Vivi Ornitier",FIN
"Harmonious Grovestrider",EOE
"Omniscience",FDN
"Gangly Stompling",ECL
"The End",WOE
"Bedrock Tortoise",PLCI
"Beifong's Bounty Hunters",TLA
"Astrologian's Planisphere",PFIN
"Galvanize",MKM
"Elegant Parlor",PMKM
"Doc Aurlock, Grizzled Genius",OTJ
"Zanarkand, Ancient Metropolis // Lasting Fayth",PFIN
"Coliseum Behemoth",FIN
"Lazav, Wearer of Faces",MKM
"Curious Colossus",PECL
"Specter of Mortality",PWOE
"Wurmwall Sweeper",EOE
"Basri, Tomorrow's Champion",DFT
"Delney, Streetwise Lookout",MKM
"Judge Magister Gabranth",FIN
"Zanarkand, Ancient Metropolis // Lasting Fayth",FIN
"Ishgard, the Holy See // Faith & Grief",PFIN
"Charred Foyer // Warped Space",PDSK
"Airship Engine Room",TLA
"Hope Estheim",PFIN
"Offender at Large",MKM
"Proft's Eidetic Memory",MKM
"The Goose Mother",PWOE
"Sandman, Shifting Scoundrel",PSPM
"Fleeting Effigy",TDM
"Zenos yae Galvus // Shinryu, Transcendent Rival",FIN
"Youthful Valkyrie",FDN
"Dawnsire, Sunstar Dreadnought",EOE
"Stalwart Speartail",YLCI
"Waltz of Rage",DSK
"Iron Giant",FIN
"Omni-Changeling",ECL
"Colossadactyl",LCI
"Coveted Falcon",MKM
"Cori-Steel Cutter",TDM
"Waxen Shapethief",DFT
"Forest",WOE
"Mountain",FIN
"Weave the Nightmare",YOTJ
"Doubling Season",FDN
"A-Leyline of Resonance",DSK
"Agna Qel'a",PTLA
"Brave the Wilds",WOE
"Traveling Chocobo",FIN
"The Belligerent",LCI
"Starwinder",PEOE
"Pain for All",EOE
"Watery Grave",PEOE
"Waylaying Pirates",LCI
"Guidelight Optimizer",DFT
"Interface Ace",DFT
"Griffnaut Tracker",MKM
"Doorkeeper Thrull",MKM
"Sire of Seven Deaths",PFDN
"Entropic Battlecruiser",EOE
"Swamp",LCI
"Central Elevator // Promising Stairs",PDSK
"Mendicant Core, Guidelight",DFT
"Kylox, Visionary Inventor",PMKM
"Fortune, Loyal Steed",POTJ
"Maralen, Fae Ascendant",ECL
"Lupinflower Village",BLB
"Cloud of Darkness",FIN
"Weftstalker Ardent",EOE
"Farsight Ritual",PWOE
"Diamond Weapon",FIN
"Kutzil, Malamet Exemplar",LCI
"The Spirit Oasis",TLA
"Demonic Ruckus",OTJ
"Living Conundrum",MKM
"Funeral Room // Awakening Hall",PDSK
"Hot Dog Cart",SPM
"Waterbender Ascension",TLA
"Muerra, Trash Tactician",PBLB
"Central Elevator // Promising Stairs",DSK
"Mountain",DFT
"Wanderwine Distracter",ECL
"Burden of Proof",MKM
"Archway Angel",FDN
"Sunbird Standard // Sunbird Effigy",LCI
"Circle of Power",FIN
"Clement, the Worrywort",BLB
"Cosmium Blast",LCI
"Lightstall Inquisitor",PEOE
"Tributary Vaulter",ECL
"Queen's Bay Paladin",LCI
"Echoing Deeps",PLCI
"Cursecloth Wrappings",DFT
"Kaito, Cunning Infiltrator",FDN
"Horned Loch-Whale // Lagoon Breach",WOE
"Bria, Riptide Rogue",BLB
"Galvanic Giant // Storm Reading",WOE
"Knight of Grace",FDN
"Abrade",LCI
"Niv-Mizzet, Visionary",FDN
"Absolute Virtue",PFIN
"Venomized Cat",SPM
"Raiding Schemes",ECL
"Kellan, the Kid",POTJ
"Choco, Seeker of Paradise",FIN
"Talion's Messenger",PWOE
"Trusty Boomerang",TLA
"Kellan, the Fae-Blooded // Birthright Boon",WOE
"Captain Howler, Sea Scourge",PDFT
"Temple of Mystery",FDN
"Agency Outfitter",MKM
"Pull Through the Weft",EOE
"Embermouth Sentinel",TDM
"Tifa Lockhart",FIN
"Leyline of Transformation",PDSK
"Terrasymbiosis",PEOE
"Plains",LCI
"Step Between Worlds",POTJ
"Nature's Rhythm",PTDM
"Finneas, Ace Archer",BLB
"Season of Gathering",PBLB
"Byway Barterer",PBLB
"Treasure Map // Treasure Cove",LCI
"Kambal, Profiteering Mayor",OTJ
"Caradora, Heart of Alacria",PDFT
"Lotus Ring",BIG
"Illvoi Galeblade",EOE
"Gravestone Strider",MKM
"Leyline Axe",FDN
"Skyseer's Chariot",DFT
"Maha, Its Feathers Night",BLB
"Tinybones, the Pickpocket",OTJ
"Abuelo, Ancestral Echo",PLCI
"One Last Job",OTJ
"Restricted Office // Lecture Hall",PDSK
"Kraven's Last Hunt",PSPM
"Decadent Dragon // Expensive Taste",PWOE
"Lotuslight Dancers",PTDM
"Earth Rumble",TLA
"Great Arashin City",PTDM
"Huskburster Swarm",BLB
"Rot-Curse Rakshasa",PTDM
"Shoot the Sheriff",OTJ
"Axebane Ferox",MKM
"Burnished Hart",FDN
"Icewrought Sentry",WOE
"Blazemire Verge",PDSK
"Malcolm, Alluring Scoundrel",PLCI
"Vein Ripper",PMKM
"Scorpion, Seething Striker",SPM
"Vaultborn Tyrant",BIG
"Song of Totentanz",PWOE
"Case of the Stashed Skeleton",MKM
"Gargantuan Leech",LCI
"Dirgur Island Dragon // Skimming Strike",TDM
"Mirror Room // Fractured Realm",PDSK
"Cunning Maneuver",TLA
"Edgar, King of Figaro",FIN
"Sudden Strike",OM1
"Spire Mechcycle",DFT
"Fuss // Bother",MKM
"Scene of the Crime",MKM
"Roxanne, Starfall Savant",OTJ
"Swamp",EOE
"Enduring Vitality",DSK
"Elenda, Saint of Dusk",FDN
"News Helicopter",OM1
"Deep-Cavern Bat",LCI
"Accident-Prone Apprentice // Amphibian Accident",YWOE
"Kykar, Zephyr Awakener",PFDN
"Kiora, the Rising Tide",FDN
"Hylda of the Icy Crown",WOE
"Thoughtweft's Call",YECL
"Victor, Valgavoth's Seneschal",DSK
"War Squeak",BLB
"Bristly Bill, Spine Sower",POTJ
"Tattered Ratter",WOE
"Pyrotechnic Performer",MKM
"Prosperity Tycoon",OTJ
"Jolly Gerbils",BLB
"Wandertale Mentor",BLB
"Selfless Police Captain",SPM
"Sleep-Cursed Faerie",WOE
"Guy in the Chair",OM1
"Eddie Brock // Venom, Lethal Protector",SPM
"Ticket Booth // Tunnel of Hate",DSK
"Winternight Stories",TDM
"Sword of Vengeance",BLB
"Abuelo's Awakening",LCI
"Cecil, Dark Knight // Cecil, Redeemed Paladin",PFIN
"Secret of Bloodbending",TLA
"Dragonhawk, Fate's Tempest",PBLB
"Commune with Beavers",FIN
"Talion, the Kindly Lord",WOE
"Molten Duplication",BIG
"Vengeful Tracker",MKM
"Plains",FIN
"Tough Cookie",WOE
"Syr Armont, the Redeemer",WOE
"Magmatic Galleon",PLCI
"Glen Elendra Guardian",ECL
"Throne of the Grim Captain // The Grim Captain",LCI
"Clammy Prowler",DSK
"Decadent Dragon // Expensive Taste",PWOE
"Claim Jumper",POTJ
"Evidence Examiner",MKM
"Enduring Innocence",DSK
"Spectral Denial",TDM
"Old Flitterfang",WOE
"Visage of Dread // Dread Osseosaur",LCI
"Restless Reef",PLCI
"Kotis, the Fangkeeper",TDM
"Scytheclaw Raptor",LCI
"The Swarmweaver",PDSK
"Stratosoarer",ECL
"Ajani, Caller of the Pride",FDN
"Providence of Night",YECL
"Miner's Guidewing",LCI
"Innkeeper's Talent",PBLB
"Emissary Escort",PEOE
"Eddie Brock // Venom, Lethal Protector",PSPM
"Bonny Pall, Clearcutter",POTJ
"The Rollercrusher Ride",DSK
"Ojer Axonil, Deepest Might // Temple of Power",LCI
"Gigastorm Titan",EOE
"Discerning Financier",WOE
"Chainsaw",DSK
"Evolving Wilds",WOE
"Cosmium Confluence",LCI
"Starwinder",PEOE
"Preposterous Proportions",FDN
"Horned Loch-Whale // Lagoon Breach",PWOE
"Muraganda Raceway",DFT
"Werefox Bodyguard",PWOE
"Windcrag Siege",TDM
"Sun-Blessed Peak",TLA
"Lifecraft Engine",DFT
"Swamp",TLA
"Extraordinary Journey",PWOE
"Niv-Mizzet, Visionary",FDN
"Loading Zone",PEOE
"Magic Damper",FIN
"Taxi Driver",SPM
"Riling Dawnbreaker // Signaling Roar",TDM
"Wreckage Wickerfolk",DFT
"Sylvan Scavenging",FDN
"Kitesail Larcenist",PLCI
"Gishath, Sun's Avatar",PLCI
"Swallowed by Leviathan",FIN
"Colossal Rattlewurm",POTJ
"Innocuous Rat",DSK
"Savior of the Sleeping",WOE
"Starfield Vocalist",EOE
"Roughshod Duo",BLB
"Vito, Fanatic of Aclazotz",LCI
"Early Winter",BLB
"Stingblade Assassin",WOE
"Golden Sidekick",YDSK
"Exemplar of Light",FDN
"Dance of the Tumbleweeds",OTJ
"Hide in Plain Sight",PMKM
"Deceit",PECL
"Alania, Divergent Storm",BLB
"Maelstrom Pulse",FDN
"Island",MKM
"Edgewall Inn",WOE
"Clive, Ifrit's Dominant // Ifrit, Warden of Inferno",FIN
"Seifer Almasy",FIN
"Fortune, Loyal Steed",OTJ
"How to Start a Riot",TLA
"Bristlebud Farmer",BIG
"Burnout Bashtronaut",PDFT
"Rakdos, Patron of Chaos",MKM
"Static Snare",TDM
"Leonin Skyhunter",FDN
"Overgrown Tomb // Overgrown Tomb",ECL
"Deadly Brew",FDN
"Marvin, Murderous Mimic",DSK
"Scour the Scene",YMKM
"Kaito, Bane of Nightmares",PDSK
"Nimble Thopterist",DFT
"Il Mheg Pixie",FIN
"Beyond the Quiet",PEOE
"Grow from the Ashes",FDN
"Sage's Nouliths",FIN
"Haliya, Guided by Light",PEOE
"Undergrowth Leopard",TDM
"Niv-Mizzet, Guildpact",MKM
"Bristlebud Farmer",BIG
"Guidelight Matrix",DFT
"Kykar, Zephyr Awakener",FDN
"Noggle the Mind",ECL
"Virtue of Knowledge // Vantress Visions",PWOE
"Flamebraider",ECL
"Luxurious Locomotive",OTJ
"Frantic Strength",DSK
"Manifest Dread",DSK
"Otter-Penguin",TLA
"Evolving Wilds",FDN
"Three Blind Mice",WOE
"Tarrian's Soulcleaver",PLCI
"Toph, the First Metalbender",TLA
"Goddric, Cloaked Reveler",PWOE
"Blossoming Tortoise",PWOE
"Sagu Pummeler",TDM
"Dollmaker's Shop // Porcelain Gallery",PDSK
"Cenote Scout",LCI
"Season of Loss",PBLB
"Country Roads",DFT
"Sazacap's Brew",BLB
"The Dominion Bracelet",PEOE
"Final Vengeance",DSK
"Sidequest: Catch a Fish // Cooking Campsite",FIN
"Back on Track",DFT
"Dion, Bahamut's Dominant // Bahamut, Warden of Light",FIN
"Beifong's Bounty Hunters",TLA
"Evolving Wilds",TDM
"Underground Mortuary",PMKM
"Valkyrie Aerial Unit",FIN
"Hard-Hitting Question",MKM
"Frontier Seeker",OTJ
"The Swarmweaver",DSK
"Beyond the Quiet",EOE
"Lost in the Maze",PMKM
"Galewind Moose",BLB
"Strategic Betrayal",TDM
"Leonin Surveyor",DFT
"Subterranean Schooner",LCI
"Porcine Portent // Lend a Ham",YWOE
"Descendant of Storms",TDM
"Black Cat, Cunning Thief",PSPM
"Ride's End",DFT
"Capital City",FIN
"Memories Returning",FIN
"Kutzil's Flanker",LCI
"Zero Point Ballad",EOE
"Riverwalk Technique",TDM
"Fell",BLB
"Anthem of Champions",FDN
"Chameleon, Master of Disguise",SPM
"Symbiote Spider-Man",OM1
"Rydia, Summoner of Mist",FIN
"Spider-Suit",SPM
"Appeal to Eirdu",ECL
"Jill, Shiva's Dominant // Shiva, Warden of Ice",FIN
"High Fae Prankster",YWOE
"Island",FIN
"Flowerfoot Swordmaster",BLB
"Stormscale Scion",PTDM
"Draconautics Engineer",DFT
"Living Phone",DSK
"Avenger of the Fallen",TDM
"Lamplight Phoenix",PMKM
"Lazav, Wearer of Faces",MKM
"Aurora Awakener",ECL
"Full Steam Ahead",OTJ
"Burglar Rat",FDN
"Sandworm",FIN
"Knightfisher",BLB
"Dismal Backwater",DFT
"Roxanne, Starfall Savant",POTJ
"Lazav, Wearer of Faces",MKM
"Coiling Rebirth",PBLB
"Deepchannel Duelist",ECL
"Rankle's Prank",PWOE
"Guy in the Chair",SPM
"Geralf, the Fleshwright",POTJ
"Entity Tracker",PDSK
"Krenko, Mob Boss",FDN
"Korvold and the Noble Thief",WOE
"Shambling Cie'th",FIN
"Southern Air Temple",TLA
"Marina Vendrell",PDSK
"Decadent Dragon // Expensive Taste",PWOE
"Thornplate Intimidator",BLB
"Focus the Mind",TDM
"Genesis Wave",PFDN
"Spider-Punk",SPM
"Splash Lasher",BLB
"Fancy Footwork",TLA
"Forest",MKM
"Alquist Proft, Master Sleuth",MKM
"Friendly Ghost",DSK
"Stalactite Stalker",PLCI
"Foggy Swamp Hunters",TLA
"Giant Koi",TLA
"Long Feng, Grand Secretariat",TLA
"Celestial Armor",FDN
"Survey Mechan",EOE
"Breeches, the Blastmaker",OTJ
"The Chase Is On",MKM
"Darkstar Augur",BLB
"Rising Chicane",YDFT
"The Legend of Kuruk // Avatar Kuruk",TLA
"Soul-Guide Lantern",FDN
"Neglected Manor",DSK
"Lamplight Phoenix",MKM
"Mold Adder",FDN
"Sokka, Bold Boomeranger",PTLA
"Icetill Explorer",PEOE
"Slumbering Walker",PECL
"Broadcast Rambler",DFT
"Wastewood Verge",DFT
"Dark Endurance",EOE
"Dawn's Truce",PBLB
"Worthy Cost",TDM
"Razorkin Needlehead",PDSK
"Another Round",POTJ
"Mountain",OTJ
"Faebloom Trick",FDN
"Banner of Kinship",PFDN
"Swamp",TLA
"Lightning Helix",MKM
"Bloodletter of Aclazotz",PLCI
"Giant Beaver",OTJ
"Cori Mountain Monastery",PTDM
"Sazh Katzroy",PFIN
"Strength of Will",SPM
"Audacious Knuckleblade",YTDM
"Vanille, Cheerful l'Cie // Ragnarok, Divine Deliverance",FIN
"The Mycotyrant",LCI
"The Masamune",FIN
"Lindblum, Industrial Regency // Mage Siege",PFIN
"Zhao, the Moon Slayer",TLA
"Tarnation Vista",BIG
"Iroh, Tea Master",PTLA
"Preacher of the Schism",LCI
"Topsoil Turner",YECL
"Infinite Guideline Station",EOE
"Scuzzback Scrounger",ECL
"Eirdu, Carrier of Dawn // Isilu, Carrier of Twilight",PECL
"Smile at Death",PTDM
"Beyond the Quiet",EOE
"Louisoix's Sacrifice",FIN
"Shock",OM1
"Gishath, Sun's Avatar",PLCI
"Vivien Reid",FDN
"Wanted Griffin",OTJ
"Expel the Interlopers",PWOE
"Namazu Trader",FIN
"Rankle's Prank",WOE
"Sandman, Shifting Scoundrel",OM1
"Acrobatic Leap",LCI
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",PFIN
"Valley Mightcaller",PBLB
"Perennial Gravewarden",YECL
"Pull Through the Weft",EOE
"Kykar, Zephyr Awakener",FDN
"Jungle Hollow",DFT
"Disturbed Slumber",LCI
"Swamp",TDM
"Blitzball",FIN
"Lonely Arroyo",OTJ
"Extraordinary Journey",WOE
"Sharp-Eyed Rookie",PMKM
"Gev, Scaled Scorch",PBLB
"Virtue of Courage // Embereth Blaze",PWOE
"Magic Pot",FIN
"Elenda, Saint of Dusk",FDN
"Heartflame Duelist // Heartflame Slash",WOE
"Case of the Pilfered Proof",MKM
"Rabanastre, Royal City",FIN
"Mistway Spy",MKM
"Rowdy Snowballers",TLA
"Return the Favor",OTJ
"Pyromancer's Goggles",FDN
"Steamcore Scholar",MKM
"Web Up",OM1
"Abigale, Eloquent First-Year",ECL
"Biotech Specialist",EOE
"Kraven, Proud Predator",SPM
"Toby, Beastie Befriender",DSK
"Vulture, Scheming Scavenger",OM1
"Summit Sentinel",ECL
"Miles Morales // Ultimate Spider-Man",SPM
"Merry Bards",WOE
"Euru, Acorn Scrounger",YBLB
"Blanchwood Armor",FDN
"Dockworker Drone",EOE
"Stomping Ground",EOE
"Elegy Acolyte",EOE
"Jeong Jeong, the Deserter",TLA
"Island",MKM
"Mintstrosity",WOE
"Overlord of the Mistmoors",DSK
"Exclusion Mage",FDN
"Kraul Whipcracker",MKM
"Twilight Diviner",PECL
"Spirebluff Canal",OTJ
"Commune with Nature",WOE
"Tranquil Cove",DFT
"Uchbenbak, the Great Mistake",LCI
"Jeskai Devotee",TDM
"Lurker in the Deep",YDSK
"Gwen Stacy // Ghost-Spider",SPM
"Fire Lord Zuko",TLA
"Detention Chariot",DFT
"Ring of the Lucii",FIN
"Agrus Kos, Spirit of Justice",MKM
"Death Begets Life",TDM
"Mendicant Core, Guidelight",PDFT
"Zell Dincht",PFIN
"Charming Scoundrel",WOE
"Sudden Setback",MKM
"Arahbo, the First Fang",PFDN
"Muerra, Trash Tactician",BLB
"Moonlit Meditation",EOE
"Tender Wildguide",PBLB
"The Legend of Kyoshi // Avatar Kyoshi",PTLA
"Spiteful Hexmage",PWOE
"Salvation Engine",DFT
"Gleaming Geardrake",MKM
"The Pride of Hull Clade",MKM
"Resolute Reinforcements",FDN
"Day of Judgment",FDN
"Miles Morales // Ultimate Spider-Man",PSPM
"Revival of the Ancestors",TDM
"Torgal, A Fine Hound",FIN
"Seedpod Squire",BLB
"Gingerbrute",WOE
"Season of Weaving",BLB
"High Fae Trickster",FDN
"Alquist Proft, Master Sleuth",PMKM
"Steelswarm Operator",EOE
"Thrashing Brontodon",LCI
"Pearl Collector",YOTJ
"Piranha Fly",DSK
"Extinguisher Battleship",EOE
"Anafenza, Unyielding Lineage",PTDM
"Fear of Exposure",DSK
"Ketramose, the New Dawn",DFT
"Omnivorous Flytrap",PDSK
"The Lion-Turtle",TLA
"Preacher of the Schism",LCI
"Bone-Cairn Butcher",TDM
"Marina Vendrell's Grimoire",DSK
"Fugitive Codebreaker",PMKM
"Oko, Lorwyn Liege // Oko, Shadowmoor Scion",ECL
"Clive, Ifrit's Dominant // Ifrit, Warden of Inferno",FIN
"Talion, the Kindly Lord",WOE
"Ugin, Eye of the Storms // Ugin, Eye of the Storms",TDM
"Goldvein Hydra",OTJ
"Liliana, Dreadhorde General",FDN
"Lilah, Undefeated Slickshot",POTJ
"Underbridge Warlock",YWOE
"Goblin Crash Pilot",YDFT
"Gaelicat",FIN
"Mountain",ECL
"Meek Attack",PECL
"Selvala, Eager Trailblazer",OTJ
"Cid, Timeless Artificer",FIN
"Aclazotz, Deepest Betrayal // Temple of the Dead",LCI
"Thundering Falls",PMKM
"Lavaspur Boots",OTJ
"Kutzil's Flanker",PLCI
"Sylvan Scavenging",PFDN
"Cid, Timeless Artificer",FIN
"March of the World Ooze",DFT
"Silk, Web Weaver",SPM
"Brightglass Gearhulk",DFT
"Devouring Sugarmaw // Have for Dinner",PWOE
"Beluna's Gatekeeper // Entry Denied",WOE
"Tolsimir, Midnight's Light",PMKM
"Gas Guzzler",DFT
"Choco-Comet",FIN
"Mardu Siegebreaker",PTDM
"Neriv, Heart of the Storm",PTDM
"Prideful Parent",FDN
"Teach by Example",FDN
"Unstoppable Slasher",PDSK
"Sovereign Okinec Ahau",PLCI
"Lindblum, Industrial Regency // Mage Siege",PFIN
"District Mascot",PDFT
"Mightform Harmonizer",EOE
"Trystan's Command",ECL
"Wishclaw Talisman",FDN
"Manifold Mouse",BLB
"Belligerent Yearling",LCI
"Vannifar, Evolved Enigma",PMKM
"Spotcycle Scouter",DFT
"Akal Pakal, First Among Equals",PLCI
"Beluna Grandsquall // Seek Thrills",WOE
"Thornspire Verge",DSK
"Restless Spire",WOE
"Fabrication Foundry",PLCI
"Infernal Vessel",FDN
"Spectacular Spider-Man",SPM
"Engine Rat",DFT
"Intrude on the Mind",MKM
"Electro, Assaulting Battery",SPM
"Mountain",TLA
"Gwenom, Remorseless",SPM
"Heartfire Immolator",FDN
"Cruelclaw's Heist",BLB
"Archangel of Tithes",OTJ
"Firdoch Core",ECL
"Suplex",FIN
"Sarkhan's Resolve",TDM
"Pawpatch Recruit",BLB
"Breeches, the Blastmaker",POTJ
"Fang Guardian",DFT
"Hugs, Grisly Guardian",BLB
"The Jolly Balloon Man",PDSK
"Miles Morales // Ultimate Spider-Man",SPM
"Badgermole Cub",TLA
"Thornwood Falls",TDM
"Kinbinding",ECL
"Diplomatic Relations",EOE
"Shrewd Storyteller",DSK
"Poison the Waters",FIN
"Hostile Investigator",BIG
"Wickerfolk Thresher",DSK
"All-Fates Stalker",EOE
"Jade Seedstones // Jadeheart Attendant",LCI
"Cori-Steel Cutter",PTDM
"Appa, Loyal Sky Bison",TLA
"Ruthless Lawbringer",OTJ
"Museum Nightwatch",MKM
"Zetalpa, Primal Dawn",FDN
"Thousand-Year Storm",FDN
"Delney, Streetwise Lookout",MKM
"Akal Pakal, First Among Equals",LCI
"Lotus Ring",BIG
"Anzrag's Rampage",MKM
"Jidoor, Aristocratic Capital // Overture",FIN
"Spider-Man No More",SPM
"Dusyut Earthcarver",TDM
"Omashu City",TLA
"Weftwalking",EOE
"Rambling Possum",OTJ
"Bitter Chill",WOE
"Provisions Merchant",WOE
"Wear Down",BLB
"Rosa, Resolute White Mage",FIN
"Meticulous Archive",MKM
"Tombstone, Career Criminal",SPM
"Red Mage's Rapier",FIN
"Twining Twins // Swift Spiral",PWOE
"Audience with Trostani",MKM
"Sanar, Innovative First-Year",ECL
"The Everflowing Well // The Myriad Pools",LCI
"Solemn Simulacrum",FDN
"Chronicle of Victory",PECL
"Keen-Eyed Curator",BLB
"The Legend of Kuruk // Avatar Kuruk",TLA
"Expel the Interlopers",WOE
"Scarlet Spider, Ben Reilly",OM1
"Oildeep Gearhulk",PDFT
"Ashroot Animist",PFDN
"Synchronized Charge",TDM
"Divert Disaster",EOE
"Plains",BLB
"Mosswood Dreadknight // Dread Whispers",PWOE
"Monument to Endurance",DFT
"Switchgrass Grazer",YOTJ
"Forest",ECL
"Searslicer Goblin",FDN
"Moonshadow",ECL
"Fomori Vault",PBIG
"Norman Osborn // Green Goblin",PSPM
"Taxi Driver",OM1
"Blood Hustler",OTJ
"Lightning, Army of One",FIN
"Demonic Counsel",DSK
"Blood Spatter Analysis",PMKM
"Thought-String Analyst",YMKM
"Moonshaker Cavalry",WOE
"Sonic Shrieker",TDM
"Aerith Gainsborough",FIN
"Hero's Downfall",FDN
"Summon: Brynhildr",FIN
"Officious Interrogation",MKM
"Crossroads Watcher",ECL
"Illicit Masquerade",MKM
"Analyze the Pollen",MKM
"Spectacular Tactics",SPM
"Badgermole Cub",PTLA
"Armament Dragon",TDM
"Mountain",MKM
"Witch's Mark",WOE
"Hollow Scavenger // Bakery Raid",WOE
"Boommobile",DFT
"Gristle Glutton",ECL
"Balustrade Wurm",DSK
"Two-Headed Hunter // Twice the Rage",WOE
"Firion, Wild Rose Warrior",FIN
"Town Greeter",FIN
"Hallowed Fountain // Hallowed Fountain",ECL
"Fang, Fearless l'Cie // Ragnarok, Divine Deliverance",FIN
"Grand Entryway // Elegant Rotunda",DSK
